id;stundenplan_id;datum;status;thema;hausaufgaben;vertretungslehrer_id;tatsaechlicher_raum_id;tatsaechliche_stunde;ist_klausur;notiz
4288;447;2026-08-24;gehalten;;;;;;0;
4289;464;2026-08-24;gehalten;;;;;;0;
4290;465;2026-08-24;gehalten;;;;;;0;
4291;488;2026-08-24;gehalten;;;;;;0;
4292;489;2026-08-24;gehalten;;;;;;0;
4293;498;2026-08-24;gehalten;;;;;;0;
4294;499;2026-08-24;gehalten;;;;;;0;
4295;507;2026-08-24;gehalten;;;;;;0;
4296;508;2026-08-24;gehalten;;;;;;0;
4297;511;2026-08-24;gehalten;;;;;;0;
4298;512;2026-08-24;gehalten;;;;;;0;
4299;517;2026-08-24;gehalten;;;;;;0;
4300;518;2026-08-24;entfallen;;;;;;0;
4301;530;2026-08-24;gehalten;;;;;;0;
4302;531;2026-08-24;gehalten;;;;;;0;
4303;536;2026-08-24;gehalten;;;;;;0;
4304;537;2026-08-24;gehalten;;;;;;0;
4305;544;2026-08-24;gehalten;;;;;;0;
4306;545;2026-08-24;gehalten;;;;;;0;
4307;549;2026-08-24;gehalten;;;;;;0;
4308;550;2026-08-24;gehalten;;;;;;0;
4309;559;2026-08-24;gehalten;;;;;;0;
4310;560;2026-08-24;gehalten;;;;;;0;
4311;563;2026-08-24;gehalten;;;;;;0;
4312;564;2026-08-24;gehalten;;;;;;0;
4313;567;2026-08-24;gehalten;;;;;;0;
4314;568;2026-08-24;gehalten;;;;;;0;
4315;612;2026-08-24;gehalten;;;;;;0;
4316;613;2026-08-24;gehalten;;;;;;0;
4317;616;2026-08-24;gehalten;;;;;;0;
4318;617;2026-08-24;gehalten;;;;;;0;
4319;618;2026-08-24;gehalten;;;;;;0;
4320;619;2026-08-24;gehalten;;;;;;0;
4321;620;2026-08-24;gehalten;;;;;;0;
4322;621;2026-08-24;gehalten;;;;;;0;
4323;628;2026-08-24;gehalten;;;;;;0;
4324;629;2026-08-24;gehalten;;;;;;0;
4325;639;2026-08-24;gehalten;;;;;;0;
4326;640;2026-08-24;gehalten;;;;;;0;
4327;649;2026-08-24;gehalten;;;;;;0;
4328;650;2026-08-24;gehalten;;;;;;0;
4329;653;2026-08-24;gehalten;;;;;;0;
4330;654;2026-08-24;gehalten;;;;;;0;
4331;655;2026-08-24;gehalten;;;;;;0;
4332;656;2026-08-24;gehalten;;;;;;0;
4333;666;2026-08-24;gehalten;;;;;;0;
4334;667;2026-08-24;gehalten;;;;;;0;
4335;669;2026-08-24;gehalten;;;;;;0;
4336;670;2026-08-24;gehalten;;;;;;0;
4337;672;2026-08-24;gehalten;;;;;;0;
4338;673;2026-08-24;gehalten;;;;;;0;
4339;693;2026-08-24;gehalten;;;;;;0;
4340;694;2026-08-24;gehalten;;;;;;0;
4341;696;2026-08-24;gehalten;;;;;;0;
4342;697;2026-08-24;gehalten;;;;;;0;
4343;699;2026-08-24;gehalten;;;;;;0;
4344;700;2026-08-24;gehalten;;;;;;0;
4345;720;2026-08-24;gehalten;;;;;;0;
4346;721;2026-08-24;gehalten;;;;;;0;
4347;723;2026-08-24;gehalten;;;;;;0;
4348;724;2026-08-24;vertretung;;;34;;;0;
4349;726;2026-08-24;gehalten;;;;;;0;
4350;727;2026-08-24;vertretung;;;52;;;0;
4351;747;2026-08-24;gehalten;;;;;;0;
4352;748;2026-08-24;gehalten;;;;;;0;
4353;750;2026-08-24;gehalten;;;;;;0;
4354;751;2026-08-24;gehalten;;;;;;0;
4355;753;2026-08-24;gehalten;;;;;;0;
4356;754;2026-08-24;gehalten;;;;;;0;
4357;774;2026-08-24;gehalten;;;;;;0;
4358;775;2026-08-24;gehalten;;;;;;0;
4359;777;2026-08-24;gehalten;;;;;;0;
4360;778;2026-08-24;gehalten;;;;;;0;
4361;780;2026-08-24;gehalten;;;;;;0;
4362;781;2026-08-24;gehalten;;;;;;0;
4363;801;2026-08-24;gehalten;;;;;;0;
4364;802;2026-08-24;gehalten;;;;;;0;
4365;804;2026-08-24;gehalten;;;;;;0;
4366;805;2026-08-24;gehalten;;;;;;0;
4367;807;2026-08-24;gehalten;;;;;;0;
4368;808;2026-08-24;gehalten;;;;;;0;
4369;810;2026-08-24;gehalten;;;;;;0;
4370;811;2026-08-24;gehalten;;;;;;0;
4371;813;2026-08-24;gehalten;;;;;;0;
4372;814;2026-08-24;gehalten;;;;;;0;
4373;816;2026-08-24;gehalten;;;;;;0;
4374;817;2026-08-24;gehalten;;;;;;0;
4375;825;2026-08-24;gehalten;;;;;;0;
4376;826;2026-08-24;gehalten;;;;;;0;
4377;835;2026-08-24;gehalten;;;;;;0;
4378;836;2026-08-24;gehalten;;;;;;0;
4379;845;2026-08-24;gehalten;;;;;;0;
4380;846;2026-08-24;gehalten;;;;;;0;
4381;855;2026-08-24;gehalten;;;;;;0;
4382;856;2026-08-24;gehalten;;;;;;0;
4383;877;2026-08-24;gehalten;;;;;;0;
4384;878;2026-08-24;entfallen;;;;;;0;
4385;880;2026-08-24;gehalten;;;;;;0;
4386;881;2026-08-24;gehalten;;;;;;0;
4387;890;2026-08-24;gehalten;;;;;;0;
4388;891;2026-08-24;gehalten;;;;;;0;
4389;900;2026-08-24;gehalten;;;;;;0;
4390;901;2026-08-24;gehalten;;;;;;0;
4391;910;2026-08-24;gehalten;;;;;;0;
4392;911;2026-08-24;gehalten;;;;;;0;
4393;920;2026-08-24;gehalten;;;;;;0;
4394;921;2026-08-24;gehalten;;;;;;0;
4395;923;2026-08-24;gehalten;;;;;;0;
4396;924;2026-08-24;gehalten;;;;;;0;
4397;935;2026-08-24;gehalten;;;;;;0;
4398;936;2026-08-24;gehalten;;;;;;0;
4399;945;2026-08-24;gehalten;;;;;;0;
4400;946;2026-08-24;gehalten;;;;;;0;
4401;955;2026-08-24;gehalten;;;;;;0;
4402;956;2026-08-24;gehalten;;;;;;0;
4403;965;2026-08-24;gehalten;;;;;;0;
4404;966;2026-08-24;gehalten;;;;;;0;
4405;984;2026-08-24;gehalten;;;;;;0;
4406;985;2026-08-24;gehalten;;;;;;0;
4407;987;2026-08-24;gehalten;;;;;;0;
4408;988;2026-08-24;gehalten;;;;;;0;
4409;990;2026-08-24;vertretung;;;8;;;0;
4410;991;2026-08-24;gehalten;;;;;;0;
4411;996;2026-08-24;gehalten;;;;;;0;
4412;997;2026-08-24;gehalten;;;;;;1;
4413;1006;2026-08-24;gehalten;;;;;;0;
4414;1007;2026-08-24;gehalten;;;;;;0;
4415;1016;2026-08-24;gehalten;;;;;;0;
4416;1017;2026-08-24;vertretung;;;6;;;0;
4417;1026;2026-08-24;gehalten;;;;;;0;
4418;1027;2026-08-24;gehalten;;;;;;0;
4419;1042;2026-08-24;gehalten;;;;;;0;
4420;1043;2026-08-24;gehalten;;;;;;0;
4421;1052;2026-08-24;gehalten;;;;;;0;
4422;1053;2026-08-24;gehalten;;;;;;0;
4423;1062;2026-08-24;entfallen;;;;;;0;
4424;1063;2026-08-24;gehalten;;;;;;0;
4425;1072;2026-08-24;gehalten;;;;;;0;
4426;1073;2026-08-24;gehalten;;;;;;0;
4427;1091;2026-08-24;vertretung;;;1;;;0;
4428;1092;2026-08-24;gehalten;;;;;;0;
4429;1094;2026-08-24;gehalten;;;;;;0;
4430;1095;2026-08-24;gehalten;;;;;;0;
4431;1097;2026-08-24;gehalten;;;;;;0;
4432;1098;2026-08-24;gehalten;;;;;;0;
4433;1118;2026-08-24;gehalten;;;;;;0;
4434;1119;2026-08-24;gehalten;;;;;;0;
4435;1121;2026-08-24;gehalten;;;;;;0;
4436;1122;2026-08-24;gehalten;;;;;;0;
4437;1124;2026-08-24;gehalten;;;;;;0;
4438;1125;2026-08-24;gehalten;;;;;;0;
4439;1133;2026-08-24;gehalten;;;;;;0;
4440;1134;2026-08-24;gehalten;;;;;;0;
4441;1143;2026-08-24;gehalten;;;;;;0;
4442;1144;2026-08-24;gehalten;;;;;;0;
4443;1153;2026-08-24;gehalten;;;;;;0;
4444;1154;2026-08-24;gehalten;;;;;;0;
4445;1163;2026-08-24;gehalten;;;;;;0;
4446;1164;2026-08-24;gehalten;;;;;;0;
4447;1180;2026-08-24;gehalten;;;;;;0;
4448;1181;2026-08-24;gehalten;;;;;;0;
4449;1188;2026-08-24;gehalten;;;;;;0;
4450;1189;2026-08-24;gehalten;;;;;;0;
4451;1198;2026-08-24;gehalten;;;;;;0;
4452;1199;2026-08-24;gehalten;;;;;;0;
4453;1208;2026-08-24;gehalten;;;;;;0;
4454;1209;2026-08-24;gehalten;;;;;;0;
4455;1218;2026-08-24;gehalten;;;;;;0;
4456;1219;2026-08-24;entfallen;;;;;;0;
4457;1221;2026-08-24;gehalten;;;;;;0;
4458;1222;2026-08-24;gehalten;;;;;;0;
4459;1233;2026-08-24;gehalten;;;;;;0;
4460;1234;2026-08-24;vertretung;;;64;;;0;
4461;1243;2026-08-24;gehalten;;;;;;0;
4462;1244;2026-08-24;entfallen;;;;;;1;
4463;1253;2026-08-24;gehalten;;;;;;0;
4464;1254;2026-08-24;gehalten;;;;;;0;
4465;1263;2026-08-24;gehalten;;;;;;0;
4466;1264;2026-08-24;gehalten;;;;;;0;
4467;1277;2026-08-24;gehalten;;;;;;0;
4468;1278;2026-08-24;gehalten;;;;;;0;
4469;1280;2026-08-24;gehalten;;;;;;0;
4470;1281;2026-08-24;gehalten;;;;;;0;
4471;1283;2026-08-24;gehalten;;;;;;0;
4472;1284;2026-08-24;gehalten;;;;;;0;
4473;1294;2026-08-24;gehalten;;;;;;0;
4474;1295;2026-08-24;gehalten;;;;;;0;
4475;1304;2026-08-24;gehalten;;;;;;0;
4476;1305;2026-08-24;gehalten;;;;;;0;
4477;1314;2026-08-24;gehalten;;;;;;0;
4478;1315;2026-08-24;gehalten;;;;;;0;
4479;1330;2026-08-24;gehalten;;;;;;0;
4480;1331;2026-08-24;gehalten;;;;;;0;
4481;1340;2026-08-24;gehalten;;;;;;0;
4482;1341;2026-08-24;gehalten;;;;;;0;
4483;1350;2026-08-24;gehalten;;;;;;0;
4484;1351;2026-08-24;gehalten;;;;;;0;
4485;1360;2026-08-24;vertretung;;;64;;;0;
4486;1361;2026-08-24;gehalten;;;;;;0;
4487;1374;2026-08-24;gehalten;;;;;;0;
4488;1375;2026-08-24;gehalten;;;;;;0;
4489;1377;2026-08-24;gehalten;;;;;;0;
4490;1378;2026-08-24;gehalten;;;;;;0;
4491;1380;2026-08-24;gehalten;;;;;;0;
4492;1381;2026-08-24;gehalten;;;;;;0;
4493;15;2026-08-25;gehalten;;;;;;0;
4494;16;2026-08-25;gehalten;;;;;;0;
4495;30;2026-08-25;gehalten;;;;;;0;
4496;31;2026-08-25;gehalten;;;;;;0;
4497;32;2026-08-25;gehalten;;;;;;0;
4498;33;2026-08-25;gehalten;;;;;;0;
4499;35;2026-08-25;gehalten;;;;;;0;
4500;36;2026-08-25;gehalten;;;;;;0;
4501;52;2026-08-25;gehalten;;;;;;0;
4502;53;2026-08-25;gehalten;;;;;;0;
4503;56;2026-08-25;gehalten;;;;;;0;
4504;57;2026-08-25;gehalten;;;;;;0;
4505;71;2026-08-25;gehalten;;;;;;0;
4506;72;2026-08-25;gehalten;;;;;;0;
4507;84;2026-08-25;gehalten;;;;;;0;
4508;85;2026-08-25;gehalten;;;;;;0;
4509;86;2026-08-25;gehalten;;;;;;0;
4510;87;2026-08-25;gehalten;;;;;;0;
4511;91;2026-08-25;gehalten;;;;;;0;
4512;92;2026-08-25;gehalten;;;;;;0;
4513;108;2026-08-25;gehalten;;;;;;0;
4514;109;2026-08-25;gehalten;;;;;;0;
4515;110;2026-08-25;gehalten;;;;;;0;
4516;111;2026-08-25;entfallen;;;;;;0;
4517;137;2026-08-25;gehalten;;;;;;0;
4518;138;2026-08-25;gehalten;;;;;;0;
4519;140;2026-08-25;gehalten;;;;;;0;
4520;141;2026-08-25;gehalten;;;;;;0;
4521;142;2026-08-25;gehalten;;;;;;0;
4522;143;2026-08-25;gehalten;;;;;;0;
4523;155;2026-08-25;gehalten;;;;;;0;
4524;156;2026-08-25;gehalten;;;;;;0;
4525;168;2026-08-25;gehalten;;;;;;0;
4526;169;2026-08-25;gehalten;;;;;;0;
4527;170;2026-08-25;gehalten;;;;;;0;
4528;171;2026-08-25;gehalten;;;;;;0;
4529;183;2026-08-25;gehalten;;;;;;0;
4530;184;2026-08-25;gehalten;;;;;;0;
4531;200;2026-08-25;gehalten;;;;;;0;
4532;201;2026-08-25;gehalten;;;;;;0;
4533;204;2026-08-25;gehalten;;;;;;0;
4534;205;2026-08-25;gehalten;;;;;;0;
4535;211;2026-08-25;entfallen;;;;;;0;
4536;212;2026-08-25;gehalten;;;;;;0;
4537;215;2026-08-25;gehalten;;;;;;0;
4538;216;2026-08-25;gehalten;;;;;;0;
4539;232;2026-08-25;gehalten;;;;;;0;
4540;233;2026-08-25;gehalten;;;;;;0;
4541;252;2026-08-25;gehalten;;;;;;0;
4542;253;2026-08-25;gehalten;;;;;;0;
4543;258;2026-08-25;gehalten;;;;;;0;
4544;259;2026-08-25;gehalten;;;;;;0;
4545;274;2026-08-25;gehalten;;;;;;0;
4546;275;2026-08-25;gehalten;;;;;;0;
4547;279;2026-08-25;gehalten;;;;;;0;
4548;280;2026-08-25;gehalten;;;;;;1;
4549;281;2026-08-25;gehalten;;;;;;0;
4550;282;2026-08-25;gehalten;;;;;;0;
4551;289;2026-08-25;gehalten;;;;;;0;
4552;290;2026-08-25;gehalten;;;;;;0;
4553;306;2026-08-25;gehalten;;;;;;0;
4554;307;2026-08-25;gehalten;;;;;;0;
4555;314;2026-08-25;gehalten;;;;;;0;
4556;315;2026-08-25;gehalten;;;;;;0;
4557;320;2026-08-25;gehalten;;;;;;0;
4558;321;2026-08-25;gehalten;;;;;;0;
4559;327;2026-08-25;gehalten;;;;;;0;
4560;328;2026-08-25;gehalten;;;;;;0;
4561;337;2026-08-25;gehalten;;;;;;0;
4562;338;2026-08-25;gehalten;;;;;;0;
4563;345;2026-08-25;entfallen;;;;;;0;
4564;346;2026-08-25;gehalten;;;;;;0;
4565;369;2026-08-25;gehalten;;;;;;0;
4566;370;2026-08-25;gehalten;;;;;;0;
4567;375;2026-08-25;gehalten;;;;;;0;
4568;376;2026-08-25;gehalten;;;;;;0;
4569;385;2026-08-25;gehalten;;;;;;0;
4570;386;2026-08-25;gehalten;;;;;;0;
4571;396;2026-08-25;gehalten;;;;;;0;
4572;397;2026-08-25;gehalten;;;;;;0;
4573;410;2026-08-25;vertretung;;;63;;;0;
4574;411;2026-08-25;gehalten;;;;;;0;
4575;412;2026-08-25;gehalten;;;;;;0;
4576;413;2026-08-25;gehalten;;;;;;0;
4577;417;2026-08-25;gehalten;;;;;;0;
4578;418;2026-08-25;gehalten;;;;;;0;
4579;423;2026-08-25;gehalten;;;;;;0;
4580;424;2026-08-25;gehalten;;;;;;0;
4581;435;2026-08-25;gehalten;;;;;;0;
4582;436;2026-08-25;gehalten;;;;;;0;
4583;442;2026-08-25;gehalten;;;;;;0;
4584;443;2026-08-25;gehalten;;;;;;0;
4585;450;2026-08-25;gehalten;;;;;;0;
4586;451;2026-08-25;gehalten;;;;;;0;
4587;458;2026-08-25;gehalten;;;;;;0;
4588;459;2026-08-25;gehalten;;;;;;0;
4589;482;2026-08-25;gehalten;;;;;;0;
4590;483;2026-08-25;gehalten;;;;;;0;
4591;484;2026-08-25;gehalten;;;;;;0;
4592;485;2026-08-25;gehalten;;;;;;0;
4593;492;2026-08-25;gehalten;;;;;;0;
4594;493;2026-08-25;vertretung;;;42;;;0;
4595;501;2026-08-25;gehalten;;;;;;0;
4596;502;2026-08-25;gehalten;;;;;;1;
4597;521;2026-08-25;gehalten;;;;;;0;
4598;522;2026-08-25;gehalten;;;;;;0;
4599;532;2026-08-25;gehalten;;;;;;0;
4600;533;2026-08-25;gehalten;;;;;;0;
4601;547;2026-08-25;gehalten;;;;;;0;
4602;548;2026-08-25;gehalten;;;;;;0;
4603;555;2026-08-25;gehalten;;;;;;0;
4604;556;2026-08-25;gehalten;;;;;;0;
4605;561;2026-08-25;gehalten;;;;;;0;
4606;562;2026-08-25;gehalten;;;;;;0;
4607;593;2026-08-25;gehalten;;;;;;0;
4608;594;2026-08-25;gehalten;;;;;;0;
4609;595;2026-08-25;entfallen;;;;;;0;
4610;596;2026-08-25;vertretung;;;39;;;0;
4611;601;2026-08-25;gehalten;;;;;;0;
4612;602;2026-08-25;gehalten;;;;;;0;
4613;605;2026-08-25;gehalten;;;;;;0;
4614;606;2026-08-25;gehalten;;;;;;0;
4615;630;2026-08-25;gehalten;;;;;;0;
4616;631;2026-08-25;gehalten;;;;;;0;
4617;641;2026-08-25;gehalten;;;;;;0;
4618;642;2026-08-25;gehalten;;;;;;0;
4619;647;2026-08-25;gehalten;;;;;;0;
4620;648;2026-08-25;gehalten;;;;;;0;
4621;664;2026-08-25;gehalten;;;;;;0;
4622;665;2026-08-25;gehalten;;;;;;0;
4623;675;2026-08-25;gehalten;;;;;;0;
4624;676;2026-08-25;gehalten;;;;;;0;
4625;678;2026-08-25;gehalten;;;;;;0;
4626;679;2026-08-25;gehalten;;;;;;0;
4627;681;2026-08-25;gehalten;;;;;;0;
4628;682;2026-08-25;gehalten;;;;;;0;
4629;702;2026-08-25;gehalten;;;;;;0;
4630;703;2026-08-25;gehalten;;;;;;0;
4631;705;2026-08-25;gehalten;;;;;;0;
4632;706;2026-08-25;gehalten;;;;;;0;
4633;708;2026-08-25;gehalten;;;;;;0;
4634;709;2026-08-25;gehalten;;;;;;0;
4635;729;2026-08-25;gehalten;;;;;;0;
4636;730;2026-08-25;gehalten;;;;;;0;
4637;732;2026-08-25;gehalten;;;;;;0;
4638;733;2026-08-25;gehalten;;;;;;0;
4639;735;2026-08-25;gehalten;;;;;;0;
4640;736;2026-08-25;gehalten;;;;;;0;
4641;756;2026-08-25;gehalten;;;;;;0;
4642;757;2026-08-25;gehalten;;;;;;1;
4643;759;2026-08-25;gehalten;;;;;;0;
4644;760;2026-08-25;gehalten;;;;;;0;
4645;762;2026-08-25;gehalten;;;;;;0;
4646;763;2026-08-25;gehalten;;;;;;0;
4647;783;2026-08-25;gehalten;;;;;;0;
4648;784;2026-08-25;gehalten;;;;;;0;
4649;786;2026-08-25;gehalten;;;;;;0;
4650;787;2026-08-25;gehalten;;;;;;0;
4651;789;2026-08-25;gehalten;;;;;;0;
4652;790;2026-08-25;gehalten;;;;;;0;
4653;819;2026-08-25;gehalten;;;;;;0;
4654;820;2026-08-25;gehalten;;;;;;0;
4655;822;2026-08-25;gehalten;;;;;;0;
4656;823;2026-08-25;gehalten;;;;;;0;
4657;830;2026-08-25;gehalten;;;;;;0;
4658;831;2026-08-25;gehalten;;;;;;0;
4659;840;2026-08-25;gehalten;;;;;;0;
4660;841;2026-08-25;gehalten;;;;;;0;
4661;850;2026-08-25;gehalten;;;;;;0;
4662;851;2026-08-25;gehalten;;;;;;0;
4663;860;2026-08-25;entfallen;;;;;;0;
4664;861;2026-08-25;gehalten;;;;;;0;
4665;865;2026-08-25;gehalten;;;;;;0;
4666;866;2026-08-25;gehalten;;;;;;0;
4667;885;2026-08-25;gehalten;;;;;;0;
4668;886;2026-08-25;gehalten;;;;;;0;
4669;895;2026-08-25;gehalten;;;;;;0;
4670;896;2026-08-25;gehalten;;;;;;0;
4671;905;2026-08-25;gehalten;;;;;;0;
4672;906;2026-08-25;gehalten;;;;;;0;
4673;915;2026-08-25;gehalten;;;;;;0;
4674;916;2026-08-25;gehalten;;;;;;0;
4675;926;2026-08-25;gehalten;;;;;;0;
4676;927;2026-08-25;gehalten;;;;;;0;
4677;929;2026-08-25;gehalten;;;;;;0;
4678;930;2026-08-25;gehalten;;;;;;1;
4679;932;2026-08-25;gehalten;;;;;;0;
4680;933;2026-08-25;gehalten;;;;;;0;
4681;940;2026-08-25;gehalten;;;;;;0;
4682;941;2026-08-25;gehalten;;;;;;0;
4683;950;2026-08-25;gehalten;;;;;;0;
4684;951;2026-08-25;gehalten;;;;;;0;
4685;960;2026-08-25;gehalten;;;;;;0;
4686;961;2026-08-25;gehalten;;;;;;0;
4687;970;2026-08-25;gehalten;;;;;;0;
4688;971;2026-08-25;gehalten;;;;;;0;
4689;993;2026-08-25;entfallen;;;;;;0;
4690;994;2026-08-25;gehalten;;;;;;0;
4691;1001;2026-08-25;gehalten;;;;;;0;
4692;1002;2026-08-25;gehalten;;;;;;0;
4693;1011;2026-08-25;gehalten;;;;;;0;
4694;1012;2026-08-25;gehalten;;;;;;0;
4695;1021;2026-08-25;gehalten;;;;;;0;
4696;1022;2026-08-25;entfallen;;;;;;0;
4697;1031;2026-08-25;gehalten;;;;;;0;
4698;1032;2026-08-25;entfallen;;;;;;0;
4699;1036;2026-08-25;gehalten;;;;;;0;
4700;1037;2026-08-25;gehalten;;;;;;0;
4701;1039;2026-08-25;gehalten;;;;;;0;
4702;1040;2026-08-25;vertretung;;;12;;;0;
4703;1047;2026-08-25;gehalten;;;;;;0;
4704;1048;2026-08-25;gehalten;;;;;;0;
4705;1057;2026-08-25;gehalten;;;;;;0;
4706;1058;2026-08-25;gehalten;;;;;;0;
4707;1067;2026-08-25;gehalten;;;;;;0;
4708;1068;2026-08-25;gehalten;;;;;;0;
4709;1077;2026-08-25;gehalten;;;;;;0;
4710;1078;2026-08-25;gehalten;;;;;;0;
4711;1100;2026-08-25;gehalten;;;;;;0;
4712;1101;2026-08-25;gehalten;;;;;;0;
4713;1103;2026-08-25;gehalten;;;;;;0;
4714;1104;2026-08-25;gehalten;;;;;;0;
4715;1106;2026-08-25;gehalten;;;;;;0;
4716;1107;2026-08-25;gehalten;;;;;;0;
4717;1127;2026-08-25;gehalten;;;;;;0;
4718;1128;2026-08-25;vertretung;;;59;;;0;
4719;1130;2026-08-25;gehalten;;;;;;0;
4720;1131;2026-08-25;gehalten;;;;;;0;
4721;1138;2026-08-25;gehalten;;;;;;0;
4722;1139;2026-08-25;gehalten;;;;;;0;
4723;1148;2026-08-25;gehalten;;;;;;0;
4724;1149;2026-08-25;gehalten;;;;;;0;
4725;1158;2026-08-25;gehalten;;;;;;0;
4726;1159;2026-08-25;gehalten;;;;;;0;
4727;1168;2026-08-25;gehalten;;;;;;0;
4728;1169;2026-08-25;gehalten;;;;;;0;
4729;1183;2026-08-25;gehalten;;;;;;0;
4730;1184;2026-08-25;gehalten;;;;;;0;
4731;1193;2026-08-25;gehalten;;;;;;0;
4732;1194;2026-08-25;gehalten;;;;;;0;
4733;1203;2026-08-25;gehalten;;;;;;0;
4734;1204;2026-08-25;gehalten;;;;;;0;
4735;1213;2026-08-25;vertretung;;;31;;;0;
4736;1214;2026-08-25;gehalten;;;;;;0;
4737;1224;2026-08-25;gehalten;;;;;;0;
4738;1225;2026-08-25;gehalten;;;;;;0;
4739;1227;2026-08-25;gehalten;;;;;;0;
4740;1228;2026-08-25;gehalten;;;;;;0;
4741;1230;2026-08-25;gehalten;;;;;;0;
4742;1231;2026-08-25;gehalten;;;;;;0;
4743;1238;2026-08-25;gehalten;;;;;;0;
4744;1239;2026-08-25;gehalten;;;;;;0;
4745;1248;2026-08-25;gehalten;;;;;;0;
4746;1249;2026-08-25;gehalten;;;;;;0;
4747;1258;2026-08-25;gehalten;;;;;;0;
4748;1259;2026-08-25;gehalten;;;;;;0;
4749;1286;2026-08-25;gehalten;;;;;;0;
4750;1287;2026-08-25;gehalten;;;;;;0;
4751;1289;2026-08-25;gehalten;;;;;;0;
4752;1290;2026-08-25;gehalten;;;;;;0;
4753;1299;2026-08-25;gehalten;;;;;;0;
4754;1300;2026-08-25;vertretung;;;26;;;0;
4755;1309;2026-08-25;gehalten;;;;;;0;
4756;1310;2026-08-25;gehalten;;;;;;0;
4757;1319;2026-08-25;gehalten;;;;;;0;
4758;1320;2026-08-25;gehalten;;;;;;0;
4759;1324;2026-08-25;gehalten;;;;;;0;
4760;1325;2026-08-25;gehalten;;;;;;0;
4761;1327;2026-08-25;gehalten;;;;;;0;
4762;1328;2026-08-25;gehalten;;;;;;0;
4763;1335;2026-08-25;gehalten;;;;;;0;
4764;1336;2026-08-25;gehalten;;;;;;0;
4765;1345;2026-08-25;gehalten;;;;;;0;
4766;1346;2026-08-25;gehalten;;;;;;0;
4767;1355;2026-08-25;gehalten;;;;;;0;
4768;1356;2026-08-25;gehalten;;;;;;0;
4769;1383;2026-08-25;vertretung;;;58;;;0;
4770;1384;2026-08-25;gehalten;;;;;;0;
4771;1386;2026-08-25;gehalten;;;;;;0;
4772;1387;2026-08-25;gehalten;;;;;;0;
4773;1389;2026-08-25;gehalten;;;;;;0;
4774;1390;2026-08-25;gehalten;;;;;;0;
4775;1;2026-08-26;gehalten;;;;;;0;
4776;2;2026-08-26;gehalten;;;;;;0;
4777;3;2026-08-26;gehalten;;;;;;0;
4778;4;2026-08-26;gehalten;;;;;;0;
4779;5;2026-08-26;gehalten;;;;;;0;
4780;6;2026-08-26;gehalten;;;;;;0;
4781;7;2026-08-26;gehalten;;;;;;0;
4782;8;2026-08-26;gehalten;;;;;;0;
4783;21;2026-08-26;gehalten;;;;;;0;
4784;34;2026-08-26;gehalten;;;;;;0;
4785;41;2026-08-26;gehalten;;;;;;1;
4786;42;2026-08-26;entfallen;;;;;;0;
4787;60;2026-08-26;gehalten;;;;;;0;
4788;61;2026-08-26;gehalten;;;;;;0;
4789;65;2026-08-26;gehalten;;;;;;0;
4790;66;2026-08-26;gehalten;;;;;;0;
4791;78;2026-08-26;gehalten;;;;;;0;
4792;79;2026-08-26;gehalten;;;;;;0;
4793;95;2026-08-26;gehalten;;;;;;0;
4794;96;2026-08-26;gehalten;;;;;;0;
4795;99;2026-08-26;gehalten;;;;;;0;
4796;100;2026-08-26;gehalten;;;;;;0;
4797;119;2026-08-26;gehalten;;;;;;0;
4798;120;2026-08-26;gehalten;;;;;;0;
4799;121;2026-08-26;gehalten;;;;;;0;
4800;122;2026-08-26;entfallen;;;;;;0;
4801;123;2026-08-26;gehalten;;;;;;0;
4802;124;2026-08-26;gehalten;;;;;;0;
4803;125;2026-08-26;gehalten;;;;;;0;
4804;126;2026-08-26;gehalten;;;;;;0;
4805;133;2026-08-26;gehalten;;;;;;1;
4806;134;2026-08-26;gehalten;;;;;;0;
4807;163;2026-08-26;gehalten;;;;;;0;
4808;164;2026-08-26;gehalten;;;;;;0;
4809;165;2026-08-26;gehalten;;;;;;0;
4810;166;2026-08-26;gehalten;;;;;;0;
4811;187;2026-08-26;gehalten;;;;;;0;
4812;188;2026-08-26;gehalten;;;;;;0;
4813;195;2026-08-26;entfallen;;;;;;0;
4814;208;2026-08-26;gehalten;;;;;;0;
4815;219;2026-08-26;entfallen;;;;;;0;
4816;220;2026-08-26;gehalten;;;;;;0;
4817;221;2026-08-26;gehalten;;;;;;0;
4818;222;2026-08-26;gehalten;;;;;;0;
4819;237;2026-08-26;gehalten;;;;;;0;
4820;238;2026-08-26;gehalten;;;;;;0;
4821;239;2026-08-26;gehalten;;;;;;0;
4822;240;2026-08-26;gehalten;;;;;;0;
4823;241;2026-08-26;gehalten;;;;;;0;
4824;242;2026-08-26;gehalten;;;;;;0;
4825;264;2026-08-26;gehalten;;;;;;0;
4826;265;2026-08-26;gehalten;;;;;;0;
4827;272;2026-08-26;gehalten;;;;;;0;
4828;273;2026-08-26;gehalten;;;;;;0;
4829;277;2026-08-26;vertretung;;;5;;;0;
4830;278;2026-08-26;gehalten;;;;;;0;
4831;302;2026-08-26;gehalten;;;;;;0;
4832;303;2026-08-26;gehalten;;;;;;0;
4833;322;2026-08-26;gehalten;;;;;;0;
4834;323;2026-08-26;gehalten;;;;;;0;
4835;333;2026-08-26;entfallen;;;;;;0;
4836;334;2026-08-26;gehalten;;;;;;0;
